user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,year,month,expense_income_diff,savings_delay_ratio,debt_duress
1708,4772.57,3599.06,0.35,2110.13,1,796.0,0.11,388.87,508.79,8,1169.34,83,0,581.25,2752.12,2,873.5,9,1,64.3,Medium,1173.51,0,2023,7,0.7541136117437774,936.6200000000001,0.0814802087764035
1941,4170.43,2618.63,0.14,3802.89,2,669.0,0.2,510.04,790.35,6,500.54,24,0,494.61,2817.76,2,948.45,3,2,0.2,Medium,1551.8,0,2023,8,0.6279040770376196,2251.09,0.12229913941727831
1739,5841.63,3496.89,0.07,2666.34,1,670.0,0.29,469.46,117.53,2,1027.7,73,0,755.59,1929.26,2,2395.58,5,2,45.8,Medium,2344.74,0,2023,9,0.5986154549329553,321.60000000000036,0.08036455578323173
1028,2202.11,1916.99,0.35,2166.9,0,707.0,0.27,614.86,277.25,2,1634.6,30,0,224.33,2760.52,2,511.56,9,2,74.0,Low,285.12,0,2023,10,0.8705241790827888,1881.7800000000002,0.279214026547266
1979,4675.23,3685.93,0.22,2877.53,1,716.0,0.22,335.96,194.28,2,1091.1,51,0,616.83,1514.07,2,987.65,0,2,84.8,Medium,989.3,0,2023,11,0.7883954372298262,1888.2300000000002,0.07185956626732802
1465,4784.64,2873.62,0.07,2847.63,0,629.0,0.49,741.76,616.82,7,1483.28,82,0,710.58,2170.36,0,1306.07,3,1,9.8,High,1911.02,0,2019,1,0.6005927300695558,936.6100000000001,0.1550294275013376
1125,5246.93,3598.26,0.4,2918.52,0,674.0,0.2,502.34,519.55,3,627.22,93,0,467.73,3083.49,2,902.14,2,2,61.6,Medium,1648.67,0,2019,1,0.6857838774292777,1269.85,0.09573979450840776
1649,2951.86,2845.98,0.08,2399.68,1,681.0,0.52,595.52,292.49,1,782.87,32,0,706.91,2205.78,1,1419.89,6,2,39.5,High,105.88,0,2019,3,0.9641310902278563,2293.7999999999997,0.20174398514834713
1109,3809.75,2879.78,0.37,2716.9,1,640.0,0.56,498.18,235.04,8,1222.64,40,0,328.19,3212.63,2,1218.44,9,2,38.3,High,929.97,0,2019,4,0.7558973685937398,1786.93,0.13076448585865214
1054,4581.38,3670.36,0.21,2684.65,1,733.0,0.6,398.27,1047.18,3,828.45,60,0,510.7,2073.95,1,1215.9,9,2,19.7,High,911.02,0,2019,5,0.8011472525745518,1773.63,0.08693232170219453
1635,4744.85,3129.47,0.38,2529.99,1,600.0,0.13,527.18,542.16,2,1279.96,31,0,102.14,1980.02,2,1114.93,6,1,27.0,Medium,1615.38,0,2019,5,0.6595508814820278,914.6099999999997,0.11110572515464133
1741,2668.89,3551.11,0.12,2528.76,1,634.0,0.47,575.49,241.57,1,751.94,99,0,672.9,1000.0,2,959.23,7,0,34.7,High,0.0,0,2019,6,1.3305568981861373,2528.76,0.21562896934680711
1921,4455.12,2669.96,0.19,3281.61,0,702.0,0.17,613.52,472.72,8,1095.61,36,0,342.72,2072.72,2,1320.04,9,1,38.9,Low,1785.16,0,2019,7,0.5993014778502038,1496.45,0.13771121765519223
1823,3139.62,4186.89,0.3,2431.98,0,694.0,0.52,359.36,581.41,5,1378.33,88,0,246.46,2463.05,1,1017.52,9,0,16.5,High,0.0,0,2019,8,1.3335658455481876,2431.98,0.1144597116848536
1200,4569.58,3569.71,0.21,2778.01,1,625.0,0.27,669.93,561.14,8,1267.48,66,0,660.7,3072.73,2,971.84,0,0,5.1,Medium,999.87,0,2019,9,0.7811899561885337,1778.1400000000003,0.14660647149190953
1165,2297.31,3144.83,0.15,2473.32,1,729.0,0.11,628.01,596.07,8,426.45,30,0,310.65,2618.74,2,1277.41,4,1,17.1,Medium,0.0,0,2019,10,1.3689184306863245,2473.32,0.2733675472617975
1827,3606.54,4063.18,0.24,2511.99,1,615.0,0.25,446.64,348.41,1,714.95,95,0,558.79,2390.47,0,774.45,7,0,33.1,Medium,0.0,0,2019,11,1.1266144282331543,2511.99,0.12384168760085844
1804,3901.15,2717.0,0.3,1855.69,1,622.0,0.38,767.81,486.09,2,1199.7,73,0,710.38,1652.88,2,740.95,2,1,21.5,High,1184.15,0,2019,12,0.6964612998731143,671.54,0.19681632339182034
1326,4061.33,3102.7,0.08,2469.49,2,680.0,0.57,746.5,0.0,9,1638.43,55,0,773.07,1735.03,2,1224.64,2,1,19.6,High,958.63,0,2020,1,0.7639615593906429,1510.8599999999997,0.18380678250720822
1621,4200.39,2733.36,0.14,3651.54,1,658.0,0.36,737.39,813.94,4,0.0,39,0,666.01,1000.0,2,1336.37,2,2,44.8,Medium,1467.03,0,2020,2,0.6507395741823974,2184.51,0.17555274629260614
1543,5502.02,3872.48,0.19,3166.58,1,650.0,0.16,314.64,360.5,4,1339.67,89,0,502.01,1629.73,2,1718.29,7,2,72.0,Medium,1629.54,0,2020,3,0.7038287756133201,1537.04,0.05718626977001173
1153,4987.93,2830.48,0.19,2370.91,2,744.0,0.13,411.87,595.71,8,623.64,93,0,560.05,1912.31,2,1725.13,6,1,0.9,Medium,2157.45,0,2020,4,0.5674658625922978,213.46000000000004,0.08257333202350474
1585,2416.54,3593.51,0.31,2950.47,2,813.0,0.14,622.13,664.18,9,1144.8,62,0,688.91,1880.83,2,1496.4,3,2,67.0,Medium,0.0,0,2020,5,1.4870475969774968,2950.47,0.25744659720095675
1137,4089.74,3465.71,0.36,3078.5,0,642.0,0.34,472.13,860.3,5,1605.97,52,0,605.68,2660.39,1,1054.14,3,0,63.2,High,624.03,0,2020,6,0.8474157281391972,2454.4700000000003,0.11544254646994676
1655,4286.02,2758.84,0.33,2035.48,1,620.0,0.47,598.8,628.88,3,1215.85,57,0,414.96,1269.64,2,430.56,2,2,22.1,High,1527.18,0,2020,7,0.6436834172495695,508.29999999999995,0.1397100340175734
1897,2583.09,2897.54,0.38,3668.7,2,687.0,0.55,300.9,368.93,9,1476.93,62,0,268.33,1299.22,1,1594.95,1,0,31.0,Medium,0.0,0,2020,8,1.1217340472070272,3668.7,0.11648839180980916
1501,6066.1,4571.76,0.36,3087.54,1,670.0,0.12,690.67,522.01,3,638.92,51,0,748.75,2416.99,2,1100.56,2,2,42.3,Medium,1494.34,0,2020,9,0.7536572097393712,1593.2,0.11385733832281036
1389,2684.49,2944.61,0.05,3266.41,1,674.0,0.41,551.49,174.38,4,563.36,38,0,384.87,3327.86,1,610.06,9,0,82.7,Medium,0.0,0,2020,10,1.096897362255028,3266.41,0.20543566934501528
1325,3618.4,4133.73,0.19,2797.97,0,722.0,0.23,289.77,736.52,4,1050.57,20,0,514.12,2178.65,2,1390.47,4,1,55.2,Medium,0.0,0,2020,11,1.1424193013486623,2797.97,0.08008235684280345
1994,3279.4,3719.96,0.15,2515.25,0,604.0,0.57,764.85,217.82,5,501.35,25,0,514.99,2447.74,0,1047.11,5,2,7.7,High,0.0,0,2020,12,1.1343416478624138,2515.25,0.2332286393852534
1688,5099.01,1419.91,0.2,3217.43,1,650.0,0.29,378.61,462.98,4,797.52,98,0,513.27,2994.56,2,1592.53,9,1,23.4,Low,3679.1,1,2021,1,0.27846778100062564,-461.6700000000001,0.07425166846113265
1198,5254.63,3690.36,0.09,2301.19,1,624.0,0.24,525.88,0.0,8,1115.73,77,0,402.0,2631.39,2,681.8,5,0,87.5,Medium,1564.27,0,2021,2,0.702306346974002,736.9200000000001,0.10007935858471481
1800,1649.18,2785.35,0.13,2418.8,1,675.0,0.23,445.31,277.49,3,1734.84,60,0,516.31,3777.13,2,1432.21,7,2,81.7,Medium,0.0,0,2021,3,1.6889302562485597,2418.8,0.27001903976521663
1419,3788.48,3132.75,0.32,3528.79,1,651.0,0.57,403.45,314.11,3,740.87,44,0,76.83,1083.46,2,1220.31,1,2,5.3,Medium,655.73,0,2021,4,0.8269147520905482,2873.06,0.10649389728862235
1885,4534.09,2518.38,0.09,3354.12,1,716.0,0.46,278.32,597.13,3,837.61,62,0,452.87,1969.49,0,651.28,3,2,84.0,High,2015.71,0,2021,5,0.5554322918159984,1338.4099999999999,0.06138387195666605
1824,3824.28,2233.95,0.06,3002.98,1,614.0,0.24,703.35,362.14,6,1182.16,73,0,695.69,1849.14,2,1627.7,8,2,30.7,Medium,1590.33,0,2021,6,0.5841491731776961,1412.65,0.1839169726066083
1523,4430.53,3054.13,0.06,3221.31,1,702.0,0.59,471.15,709.62,8,1357.61,69,0,334.26,2069.55,2,1197.27,6,2,70.4,High,1376.4,0,2021,7,0.6893373930432702,1844.9099999999999,0.10634167921219358
1098,4609.38,2293.84,0.13,3223.98,2,637.0,0.49,405.86,154.06,3,1005.17,68,0,731.86,1918.98,1,928.51,8,0,51.4,High,2315.54,0,2021,8,0.4976461042482937,908.44,0.0880508875380203
1989,5329.29,2140.66,0.14,2394.66,1,703.0,0.51,375.64,0.0,1,987.64,26,0,552.32,2568.68,0,968.17,4,0,69.4,High,3188.63,1,2021,9,0.4016782723402179,-793.9700000000003,0.07048593715110268
1305,4009.96,3248.56,0.28,2252.4,0,678.0,0.48,334.99,874.2,5,1429.82,89,0,727.99,1629.61,2,1582.72,7,2,86.4,High,761.4,0,2021,10,0.8101227942423366,1491.0,0.08353948667817135
1109,3898.66,3497.65,0.08,2377.03,0,608.0,0.5,497.64,567.28,6,1236.2,68,0,288.32,3025.97,2,899.63,0,2,85.4,High,401.01,0,2021,11,0.8971415819794494,1976.0200000000002,0.1276438571201387
1982,2677.14,1893.56,0.21,2126.29,0,743.0,0.51,452.15,884.72,2,1257.92,27,0,555.0,3182.03,1,1154.29,8,2,1.5,Medium,783.58,0,2021,12,0.7073070515550177,1342.71,0.16889292304474177
1266,3127.78,2931.47,0.14,3779.13,1,710.0,0.47,459.15,250.32,8,1655.27,34,0,783.68,1779.7,2,1118.25,2,2,29.8,High,196.31,0,2022,1,0.9372366342901354,3582.82,0.1467974090249314
1200,4064.16,2708.73,0.28,3720.47,1,542.0,0.29,265.23,455.75,8,1138.64,91,0,442.76,1616.87,2,396.07,2,2,79.1,Low,1355.43,0,2022,2,0.6664919688201252,2365.04,0.06526071808196528
1931,2309.58,2313.79,0.2,2261.35,1,663.0,0.41,306.97,897.12,7,681.62,55,0,243.34,2065.36,2,851.49,2,0,24.8,Medium,0.0,0,2022,3,1.0018228422483741,2261.35,0.1329116116350159
1128,4805.37,2235.81,0.21,2579.08,1,696.0,0.34,817.56,592.76,4,1086.82,59,0,368.48,1954.77,0,1202.22,4,2,34.7,Medium,2569.56,0,2022,4,0.4652732255788836,9.519999999999982,0.17013466184705858
1946,2357.92,3605.77,0.18,2843.81,1,714.0,0.27,543.27,222.36,5,732.22,96,1,516.19,1524.27,2,1554.86,2,0,89.2,Medium,0.0,0,2022,5,1.529216428038271,2843.81,0.23040221890479742
1855,4655.62,3910.49,0.08,2272.65,1,706.0,0.56,659.7,282.68,8,2071.49,34,0,519.47,2762.89,0,1683.77,8,2,18.7,High,745.13,0,2022,6,0.8399504255072364,1527.52,0.14169970916870364
1498,4990.51,1485.77,0.22,2862.51,1,746.0,0.44,721.56,370.61,6,1200.48,51,0,461.23,2265.71,0,1121.14,3,2,9.9,Medium,3504.74,1,2022,7,0.2977190707963715,-642.2299999999996,0.14458642503471586
1927,6737.39,2520.88,0.33,2706.73,0,633.0,0.2,997.38,362.73,3,966.75,42,0,529.83,1313.8,1,814.94,2,0,76.8,Medium,4216.51,1,2022,8,0.3741626950495667,-1509.7800000000002,0.14803655421461426
1753,4427.19,2731.95,0.18,3372.03,1,700.0,0.34,546.58,251.78,3,822.3,99,0,512.35,2092.76,2,1743.16,1,2,19.7,Medium,1695.24,0,2022,9,0.6170844260128886,1676.7900000000002,0.12345980181559862
1272,5710.41,3616.83,0.31,3079.28,0,663.0,0.41,424.15,582.81,9,1713.24,70,0,921.32,1525.48,2,1539.99,2,2,59.5,High,2093.58,0,2022,10,0.6333748364828445,985.7000000000003,0.07427662812302444
1406,4150.82,2735.75,0.14,3025.26,1,603.0,0.25,664.43,338.87,8,1379.04,73,0,804.24,1913.24,2,1680.86,4,2,92.1,Medium,1415.07,0,2022,11,0.6590866383027932,1610.1900000000003,0.16007198577630444
1486,3266.72,3395.78,0.21,3100.91,1,669.0,0.31,709.76,512.31,9,1056.49,26,0,606.47,2557.35,2,1738.28,1,1,39.0,Medium,0.0,0,2022,12,1.0395075182446003,3100.91,0.21726992212372043
1737,2651.03,2755.19,0.37,3017.2,1,702.0,0.13,612.44,380.8,2,739.54,67,0,953.53,1631.6,2,1249.34,4,2,15.3,Medium,0.0,0,2023,1,1.0392903890186078,3017.2,0.23101964142239054
1754,4400.66,3384.67,0.12,2831.23,1,631.0,0.41,343.2,297.95,7,1448.24,63,0,217.4,2504.75,2,738.7,5,2,46.3,High,1015.99,0,2023,2,0.7691278126462849,1815.24,0.07798830175473678
1789,5861.05,3671.37,0.21,3218.28,1,737.0,0.29,547.81,69.82,5,1455.41,93,0,318.73,2038.63,0,1907.79,0,0,33.6,Medium,2189.68,0,2023,3,0.6264014127161515,1028.6000000000004,0.09346618779911448
1175,5085.65,3201.07,0.38,2802.58,1,643.0,0.18,482.27,34.58,7,641.21,48,0,407.59,2053.56,2,1463.46,7,0,35.4,Medium,1884.58,0,2023,4,0.6294318327057505,918.0,0.09482956947489506
1236,3926.44,2339.91,0.34,3052.81,2,618.0,0.47,221.04,499.32,7,385.63,32,0,403.51,2459.95,1,495.0,3,2,50.3,Medium,1586.53,0,2023,5,0.5959367773351941,1466.28,0.05629527001558664
1919,3439.29,3526.43,0.18,2635.15,1,593.0,0.18,650.92,365.01,4,1765.09,83,0,432.86,1938.33,2,916.6,9,2,32.7,Medium,0.0,0,2023,6,1.0253366247103326,2635.15,0.1892599926147548
1368,2715.23,1976.34,0.31,2803.53,1,749.0,0.54,276.48,422.8,2,0.0,43,1,474.65,1844.53,2,1262.37,2,2,62.3,Medium,738.89,0,2023,7,0.7278720403059777,2064.6400000000003,0.10182562803151114
1597,5583.22,3617.96,0.12,2848.01,1,620.0,0.42,151.38,224.26,9,653.18,75,0,391.85,1603.89,1,1117.16,0,2,95.2,High,1965.26,0,2023,8,0.6480059893753067,882.7500000000002,0.027113386182167278
1178,5030.67,2803.42,0.14,2764.69,1,638.0,0.14,529.14,59.89,4,1147.87,85,0,447.49,1736.85,2,1293.03,5,2,59.8,Medium,2227.25,0,2023,9,0.5572657319999126,537.44,0.10518280865173028
1075,3005.0,3515.83,0.16,2947.88,0,691.0,0.46,325.1,403.75,9,778.46,95,0,762.79,2293.56,1,1689.84,4,2,45.1,High,0.0,0,2023,10,1.1699933444259567,2947.88,0.10818635607321132
1502,4444.28,3586.98,0.16,3158.17,0,658.0,0.43,243.02,0.0,6,573.8,62,0,634.53,2430.87,2,1651.43,9,1,92.2,High,857.3,0,2023,11,0.8071003627134204,2300.87,0.05468152321635901
1048,5026.76,3636.73,0.32,3216.36,1,657.0,0.38,750.73,529.29,4,2373.34,69,0,576.9,2100.32,1,863.26,3,2,65.0,High,1390.03,0,2019,1,0.7234739673268665,1826.3300000000002,0.1493466964804367
1696,2656.73,2325.14,0.15,2749.16,0,701.0,0.41,474.8,763.89,7,1180.23,72,0,357.14,2505.23,2,1719.18,7,2,82.4,Medium,331.59,0,2019,1,0.8751886717882509,2417.5699999999997,0.17871594027244017
1565,2801.61,2670.41,0.26,2077.18,1,691.0,0.4,618.37,467.35,4,827.78,87,0,380.34,2691.71,1,1243.24,6,2,47.9,High,131.2,0,2019,3,0.9531697845167599,1945.9799999999998,0.2207195148503896
1675,4721.14,2536.01,0.39,1748.6,0,681.0,0.26,612.85,296.92,2,1124.6,87,0,444.9,2682.73,2,1148.62,0,0,14.6,Medium,2185.13,1,2019,4,0.5371605163159745,-436.5300000000002,0.12980974934020173
1799,4025.6,3903.41,0.33,2593.2,1,657.0,0.57,403.76,190.2,7,866.26,23,0,260.9,1625.73,0,1610.4,2,2,15.7,High,122.19,0,2019,5,0.9696467607313195,2471.0099999999998,0.10029809220985691
1196,3306.65,2961.81,0.08,2810.29,1,675.0,0.28,572.86,505.5,8,381.89,61,0,842.97,1299.08,2,1291.96,7,1,2.3,Medium,344.84,0,2019,5,0.895713184038226,2465.45,0.17324482482270576
1211,3866.63,5106.9,0.17,2956.73,2,631.0,0.5,964.74,323.48,2,78.75,28,1,648.08,2652.75,2,1980.38,2,2,5.4,High,0.0,0,2019,6,1.3207625244722148,2956.73,0.24950409012499256
1475,5160.89,2513.62,0.36,2139.14,0,649.0,0.32,322.98,440.18,7,1096.7,35,0,922.25,1982.05,1,1023.21,9,2,99.9,High,2647.27,1,2019,7,0.4870516519437538,-508.1300000000001,0.06258222903413946
1649,4543.47,2187.26,0.09,2771.86,1,698.0,0.3,399.66,80.53,7,1582.48,37,0,439.06,2190.55,2,730.39,3,2,70.8,Medium,2356.21,0,2019,8,0.48140738246318343,415.6500000000001,0.08796360490990367
1464,4184.43,2190.78,0.21,2728.62,1,636.0,0.51,353.45,0.0,7,1000.13,67,0,333.29,3286.93,0,965.31,5,2,66.8,Medium,1993.65,0,2019,9,0.5235551795585062,734.9699999999998,0.08446789646379554
1458,4122.43,4323.02,0.13,3054.99,1,607.0,0.24,149.65,300.76,5,1595.21,85,0,613.17,2148.82,0,1558.68,3,2,79.5,Medium,0.0,0,2019,10,1.0486581943174293,3054.99,0.036301404753992184
1053,2551.57,2293.94,0.22,3572.97,1,685.0,0.31,503.07,423.98,2,1166.07,86,0,379.32,2753.34,0,300.0,0,2,95.9,Medium,257.63,0,2019,11,0.8990307928059978,3315.3399999999997,0.19716096364199295
1048,4910.32,2386.86,0.05,2359.45,1,693.0,0.2,794.2,558.22,5,716.03,86,0,422.18,2973.95,2,1073.34,2,2,71.3,Medium,2523.46,1,2019,12,0.48609051955880683,-164.01000000000022,0.16174098633082978
1284,3324.79,3993.77,0.33,3072.31,2,670.0,0.51,873.74,194.67,6,1396.84,23,0,646.94,1553.7,2,1362.0,9,2,96.1,High,0.0,0,2020,1,1.2012097004622848,3072.31,0.2627955449817883
1408,2571.25,1455.54,0.25,2439.37,1,637.0,0.39,486.3,342.51,3,507.87,60,0,452.25,2924.52,2,1550.85,8,2,28.8,Medium,1115.71,0,2020,2,0.5660826446280992,1323.6599999999999,0.1891298006806028
1437,4687.22,2770.55,0.36,2952.45,2,687.0,0.22,143.67,560.85,4,1074.57,25,0,493.52,2635.11,2,1512.87,9,1,90.0,Medium,1916.67,0,2020,3,0.5910859742021923,1035.7799999999997,0.030651430912139815
1076,5454.76,2154.47,0.24,2266.39,1,710.0,0.5,637.62,641.61,4,677.57,21,0,489.71,2510.36,0,1543.86,8,0,81.4,High,3300.29,1,2020,4,0.3949706311551745,-1033.9,0.11689240223217887
1343,5347.98,3127.12,0.38,2091.29,1,686.0,0.48,830.49,121.27,2,994.79,68,0,545.33,3026.19,2,1135.35,2,2,81.8,High,2220.86,1,2020,5,0.5847291874689136,-129.57000000000016,0.15529040871506627
1747,1876.64,4276.5,0.23,1681.78,1,716.0,0.43,899.33,313.01,6,1077.59,35,0,670.36,1882.99,2,1160.24,7,2,55.9,High,0.0,0,2020,6,2.2788068036490747,1681.78,0.4792235058402251
1851,3742.1,3083.87,0.33,2886.5,1,720.0,0.59,427.68,872.32,5,1118.76,75,0,278.09,2981.98,2,655.71,5,1,97.0,High,658.23,0,2020,7,0.8241014403677079,2228.27,0.1142887683386334
1408,3402.84,3095.39,0.06,3036.05,1,689.0,0.46,461.02,667.32,3,1516.96,39,0,420.19,1302.91,1,785.19,9,2,65.3,High,307.45,0,2020,8,0.9096489990713639,2728.6000000000004,0.13548095120546366
1896,3623.36,3528.04,0.38,2213.47,1,668.0,0.24,393.33,579.28,3,1738.23,34,0,645.86,2373.8,0,977.71,1,2,32.8,Medium,95.32,0,2020,9,0.9736929259030291,2118.1499999999996,0.10855393888545438
1215,4266.3,3036.63,0.1,3616.63,0,634.0,0.41,140.33,94.32,7,1396.4,81,0,565.3,1501.63,2,1042.62,6,2,53.5,Medium,1229.67,0,2020,10,0.7117713240981647,2386.96,0.03289267046386799
1127,3837.87,3038.68,0.15,3960.25,1,672.0,0.21,545.39,472.29,4,1085.05,98,0,349.88,2865.26,2,1173.12,8,2,70.5,Low,799.19,0,2020,11,0.79176209720496,3161.06,0.14210747107119315
1489,3219.47,2409.59,0.28,3235.17,1,674.0,0.47,568.4,643.96,7,1165.88,89,0,610.53,1898.94,2,1126.08,6,1,94.7,Medium,809.88,0,2020,12,0.7484430667159502,2425.29,0.1765507987339531
1637,3748.07,3559.08,0.24,2634.2,1,684.0,0.43,678.38,502.43,9,939.24,36,0,751.18,1903.07,2,1791.84,9,2,69.0,High,188.99,0,2021,1,0.9495767154829018,2445.21,0.18099448516169656
1940,4358.13,3525.91,0.24,3825.04,1,755.0,0.31,726.38,95.86,5,925.21,29,0,412.07,1931.73,2,1046.86,3,2,0.8,Medium,832.22,0,2021,2,0.8090419514791894,2992.8199999999997,0.16667240307195977
1659,2564.52,528.43,0.37,3710.16,1,634.0,0.46,446.14,144.37,8,632.62,27,0,454.74,1996.53,0,817.94,0,2,78.9,Medium,2036.09,0,2021,3,0.2060541543836663,1674.07,0.1739662782898944
1668,2482.43,3409.37,0.11,2947.33,1,744.0,0.24,840.11,294.95,1,569.85,76,0,780.3,2376.93,2,1375.99,8,2,89.4,Medium,0.0,0,2021,4,1.3734002570062398,2947.33,0.33842243285812695
1623,4348.67,2319.55,0.29,1793.65,1,628.0,0.36,309.35,519.73,3,517.86,41,0,324.08,1977.47,2,398.92,7,2,13.6,High,2029.12,1,2021,5,0.5333929684248288,-235.4699999999998,0.07113669236801137
1804,4558.71,3893.4,0.12,3720.03,1,685.0,0.11,427.88,474.65,8,0.0,44,0,589.98,3002.99,0,1199.99,5,2,34.1,Medium,665.31,0,2021,6,0.8540573978164876,3054.7200000000003,0.09385988580102704
1528,2696.33,4383.92,0.16,2334.44,1,781.0,0.16,541.94,155.02,9,819.03,73,0,286.13,2805.28,0,1382.07,9,2,79.2,Medium,0.0,0,2021,7,1.625884072053495,2334.44,0.20099171837275115
1512,3032.06,2532.83,0.08,2491.6,2,626.0,0.31,905.02,441.33,4,1566.03,92,0,811.21,2401.58,2,1061.38,7,2,33.3,Medium,499.23,0,2021,8,0.8353495643226058,1992.37,0.2984835392439464
1992,2586.75,1986.99,0.29,2541.13,0,729.0,0.13,755.51,146.2,5,822.22,58,0,634.8,2620.12,1,823.97,6,2,0.8,Low,599.76,0,2021,9,0.7681414902870397,1941.3700000000001,0.292069198801585
1272,3466.72,3246.7,0.21,3563.86,0,657.0,0.39,608.43,0.0,9,714.29,78,0,761.25,2750.12,2,1771.87,7,2,0.7,Medium,220.02,0,2021,10,0.936533668712789,3343.84,0.17550595375455763
1155,3634.99,4646.84,0.35,3024.86,2,590.0,0.6,291.01,305.78,1,556.13,86,0,433.19,1887.85,2,1149.33,5,0,78.5,High,0.0,0,2021,11,1.278363901963967,3024.86,0.08005799190644267
1213,3878.21,4252.27,0.13,3011.93,1,737.0,0.25,445.08,612.36,9,1199.01,37,0,489.46,3072.24,2,534.37,8,2,56.4,Medium,0.0,0,2021,12,1.0964517135482608,3011.93,0.11476428558536025
1098,3381.49,2511.31,0.15,3827.6,2,631.0,0.32,548.03,255.31,2,0.0,77,0,370.14,1862.06,2,1062.79,9,0,74.4,Medium,870.18,0,2022,1,0.7426637369916812,2957.42,0.16206760924917715
1367,3721.78,3474.64,0.18,2525.57,0,688.0,0.36,617.54,415.47,2,520.93,55,0,366.05,2204.38,2,1225.51,7,2,92.9,High,247.14,0,2022,2,0.9335962899472832,2278.4300000000003,0.16592598165393976
1975,4103.18,1429.14,0.14,3061.88,1,578.0,0.48,838.61,218.39,6,1314.01,62,0,538.49,1622.35,0,1188.24,7,2,42.2,High,2674.04,0,2022,3,0.34830058637447053,387.84000000000015,0.20438050487670537
1037,3663.05,3183.98,0.2,2415.92,1,667.0,0.53,749.44,94.87,7,1186.39,29,0,724.99,2725.55,2,1166.44,6,2,24.5,High,479.07,0,2022,4,0.869215544423363,1936.8500000000001,0.20459453187917173
1773,3431.03,2674.01,0.09,2327.69,2,655.0,0.26,733.69,125.29,1,1546.97,50,0,475.35,2420.72,2,1574.76,1,2,69.9,Medium,757.02,0,2022,5,0.7793607167526952,1570.67,0.21383957587080266
1359,4564.72,3822.91,0.13,2096.04,0,771.0,0.26,307.19,440.57,6,878.29,86,0,475.14,2673.79,2,2331.12,9,0,92.9,Medium,741.81,0,2022,6,0.8374905799260414,1354.23,0.06729657021679314
1703,4530.16,2588.87,0.08,3093.13,1,758.0,0.38,799.1,570.77,3,1041.48,70,0,772.5,1455.77,0,1026.23,9,1,50.2,Medium,1941.29,0,2022,7,0.5714742967135819,1151.8400000000001,0.17639553569851837
1514,3337.61,3491.33,0.27,2247.47,1,590.0,0.4,542.22,288.37,8,941.54,37,0,550.48,1924.02,1,699.54,3,1,38.5,High,0.0,0,2022,8,1.0460569089857712,2247.47,0.16245756694161392
1499,4950.53,2660.23,0.1,2722.77,2,697.0,0.13,355.31,626.49,6,1294.31,23,0,191.95,2894.7,1,2070.84,2,1,76.5,Medium,2290.3,0,2022,9,0.5373626662195765,432.4699999999998,0.07177211328888018
1074,3604.93,3988.9,0.31,2924.95,1,723.0,0.33,899.1,37.24,4,620.93,23,0,463.33,2238.26,2,863.76,3,1,88.3,High,0.0,0,2022,10,1.1065124704224494,2924.95,0.2494084489851398
1695,3333.42,2866.01,0.28,3242.65,2,656.0,0.45,764.27,0.0,4,1440.17,54,0,463.89,2456.95,2,1392.13,4,2,83.5,Medium,467.41,0,2022,11,0.8597806457032118,2775.2400000000002,0.22927503884898992
1252,4000.02,2328.58,0.15,2220.19,2,649.0,0.27,847.92,437.01,4,595.56,81,0,1056.87,1689.55,2,663.87,0,2,73.4,Medium,1671.44,0,2022,12,0.5821420892895536,548.75,0.21197894010529947
1224,2223.4,4052.87,0.24,1666.71,1,748.0,0.23,302.07,125.3,7,0.0,27,0,462.78,2958.2,0,885.91,9,2,49.7,Medium,0.0,0,2023,1,1.8228254025366555,1666.71,0.135859494467932
1525,3317.96,2244.96,0.16,2676.84,1,676.0,0.29,564.75,240.94,9,616.13,87,0,771.54,1482.21,2,675.18,8,2,17.5,Low,1073.0,0,2023,2,0.6766085184872632,1603.8400000000001,0.1702100085594763
1803,4567.36,1759.78,0.2,2890.83,1,691.0,0.55,746.58,567.41,2,1021.65,86,0,394.38,2986.7,2,1506.79,9,2,87.4,Medium,2807.58,0,2023,3,0.38529478736075107,83.25,0.16345985427030058
1153,4736.23,2157.48,0.06,2196.61,1,662.0,0.4,289.77,322.29,3,469.2,94,0,589.69,1045.09,0,517.71,4,2,25.3,Medium,2578.75,1,2023,4,0.45552686419367305,-382.1399999999999,0.06118157268544813
1807,4482.65,2778.98,0.33,2849.01,1,733.0,0.11,542.56,0.0,8,1256.63,34,0,405.33,3889.18,2,731.96,1,0,8.9,Medium,1703.67,0,2023,5,0.6199413293475958,1145.3400000000001,0.1210355481690518
1628,4505.88,3163.56,0.29,2157.48,2,759.0,0.27,135.89,917.85,3,957.09,79,0,1053.6,2116.95,2,948.3,3,0,0.2,Medium,1342.32,0,2023,6,0.7020959279874297,815.1600000000001,0.03015837083988033
1256,3700.6,3883.78,0.12,2798.97,1,795.0,0.11,230.12,380.85,1,839.0,35,0,367.45,2202.35,2,946.23,9,2,95.0,Medium,0.0,0,2023,7,1.049500081067935,2798.97,0.06218451061989948
